"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
94,10,82,120,-2.82951010199355E-05,-3.02333998074397E-06,3.3381953490728E-06,2.86512979558709E-05
95,10,88,105,-3.00875848282896E-05,-5.4635978699523E-06,2.37875364916197E-06,3.06720089235686E-05
96,10,96,90,-3.27780402996051E-05,-6.35194500949971E-06,1.92011011664961E-06,3.34429955916976E-05
97,10,107,75,-3.66222473821699E-05,-6.11701191133188E-06,2.11191861450523E-06,3.71896092783793E-05
98,10,123,60,-4.1582000572864E-05,-6.07051421979086E-06,2.18880084283344E-06,4.20797429134724E-05
99,10,141,45,-4.70855797479387E-05,-4.64893240994465E-06,3.92402207816879E-06,4.74769664365962E-05
100,20,163,30,-5.34250762821204E-05,-7.27547137983755E-07,5.49002418635985E-06,5.3711343924307E-05
101,20,82,120,-2.82788199665061E-05,-7.84687379612554E-07,3.03306309692345E-06,2.84518341189404E-05
102,20,88,105,-3.0088117067113E-05,-1.02501093986163E-06,2.95359452056713E-06,3.02501100272884E-05
103,20,96,90,-3.27748787816206E-05,-2.49837263911188E-06,2.18294283184268E-06,3.29423706554474E-05
104,20,107,75,-3.6620033122844E-05,-3.88798692878918E-06,1.18341643369718E-06,3.68448604656358E-05
105,20,123,60,-4.15786662592946E-05,-3.33831095679055E-06,1.79702237525627E-06,4.17511568386219E-05
106,20,141,45,-4.70863534135117E-05,-2.54576352177562E-06,2.7774030227883E-06,4.72368453354151E-05
107,105,163,30,-4.3439738961451E-05,1.19436888221121E-06,-5.46564819821901E-06,4.37985244990341E-05
108,105,82,120,-2.82661629114138E-05,1.75274461112559E-06,-2.85459833316919E-06,2.84639563492173E-05
109,105,88,105,-2.94113163452894E-05,1.65197132413726E-06,-2.91127650036748E-06,2.96011835790404E-05
110,105,96,90,-3.11781235672913E-05,3.3374671690341E-06,-2.02635386472228E-06,3.1421651552182E-05
111,105,107,75,-3.35123052971569E-05,4.12619552170732E-06,-1.46626281245574E-06,3.37971895643468E-05
112,105,123,60,-3.64795239066064E-05,3.6356594140002E-06,-2.01512571682208E-06,3.67155881810693E-05
113,105,141,45,-3.9769483166379E-05,2.87672656882157E-06,-2.95282238736528E-06,3.99825775447755E-05
114,115,163,30,-4.3458850915741E-05,2.86259011119911E-06,-5.47274817238547E-06,4.38955250295482E-05
115,115,82,120,-2.82851048679463E-05,2.34210581446927E-06,-3.37554842270844E-06,2.85819338777301E-05
116,115,88,105,-2.94100359286136E-05,4.82184354726274E-06,-2.40002264278488E-06,2.98991721825622E-05
117,115,96,90,-3.11812632284947E-05,5.21940325881846E-06,-2.20199957302913E-06,3.16916731811759E-05
118,115,107,75,-3.3514278287392E-05,5.3948602597219E-06,-2.09164095329806E-06,3.40100915644782E-05
119,115,123,60,-3.64829211345111E-05,5.23268310151338E-06,-2.29025414435304E-06,3.69273580288862E-05
120,115,141,45,-3.97676318017458E-05,3.86023551358824E-06,-3.9641679980482E-06,4.01507233466141E-05
121,10,163,240,-1.78998131642242E-05,3.41481055407116E-07,5.12707538057386E-06,1.86227501348061E-05
122,10,82,150,-2.5997340702907E-05,4.30088432304077E-07,3.60508349000776E-06,2.62496347908414E-05
123,10,88,165,-2.41284170656479E-05,-2.10854803659599E-09,3.78627382498718E-06,2.44236848984261E-05
124,10,96,180,-2.26569893545558E-05,2.02543339081526E-06,2.71821508269634E-06,2.29091737142325E-05
125,10,107,195,-2.11374253273792E-05,2.09941128785942E-06,2.67934764106306E-06,2.14097450009988E-05
126,10,123,210,-1.99644832873745E-05,2.03113967708846E-06,2.7736342349866E-06,2.02583110892589E-05
127,10,141,225,-1.88825156100377E-05,1.367745133321E-06,3.59493442948269E-06,1.92702796052709E-05
128,20,163,240,-1.78941939731473E-05,7.23371742773428E-07,3.90867034873525E-06,1.83303886625992E-05
129,20,82,150,-2.59858465934055E-05,-7.47048849042698E-07,2.83540961820001E-06,2.61507524339519E-05
130,20,88,165,-2.41331842741802E-05,1.93625792900113E-06,1.77039868978489E-06,2.42753782565782E-05
131,20,96,180,-2.26583732429254E-05,1.87207067979593E-06,1.81792902210398E-06,2.28081431198438E-05
132,20,107,195,-2.11396813250146E-05,2.79106560897198E-06,1.15938252942263E-06,2.13546327902469E-05
133,20,123,210,-1.99660219082988E-05,2.4936375291835E-06,1.49810269091996E-06,2.01768325225284E-05
134,20,141,225,-1.88863870755704E-05,1.60112965283964E-06,2.59433875216571E-06,1.91308605790347E-05
135,105,163,240,-2.78959087135189E-05,-7.34755533917809E-07,-3.56864288621392E-06,2.81328420302131E-05
136,105,82,150,-2.59428432487753E-05,4.62041362304054E-07,-2.66686059641658E-06,2.60836489681126E-05
137,105,88,165,-2.46329650179131E-05,-2.09713597896033E-06,-1.64820604986537E-06,2.47769555851963E-05
138,105,96,180,-2.4041293939285E-05,-1.93381833904746E-06,-1.74564919614559E-06,2.41820338011413E-05
139,105,107,195,-2.40015910278788E-05,-2.31541524038054E-06,-1.4773686581079E-06,2.41582312630063E-05
140,105,123,210,-2.48873135246244E-05,-2.03473343736233E-06,-1.79289601401741E-06,2.50346358222194E-05
141,105,141,225,-2.60922826842039E-05,-1.40271008342698E-06,-2.57076442140185E-06,2.62561162581387E-05
142,115,163,240,-2.79041236458193E-05,8.87835993113612E-07,-4.74198503073635E-06,2.83181000638031E-05
143,115,82,150,-2.59576839504172E-05,7.27845680303325E-07,-3.65301646584779E-06,2.62235704034336E-05
144,115,88,165,-2.46280604944455E-05,1.55362279770071E-06,-3.98834325849256E-06,2.49972396368712E-05
145,115,96,180,-2.40405345362997E-05,-1.02597517402104E-07,-3.1153658493292E-06,2.42417683228093E-05
146,115,107,195,-2.39997736340532E-05,-4.62601860217384E-07,-2.86291968507035E-06,2.41743550915022E-05
147,115,123,210,-2.48864009072202E-05,-4.48255240510023E-07,-2.89435622241069E-06,2.50581559740086E-05
148,115,141,225,-2.60883722662802E-05,1.12837853423446E-07,-3.58710863205069E-06,2.63340701036379E-05
149,115,168,275,-2.63255339460157E-05,1.34743158689244E-06,-4.70595662475923E-06,2.67767686097165E-05
150,10,82,-60,-4.04881027113177E-05,-1.29236146123805E-08,3.79174837514731E-06,4.06652675378197E-05
151,10,92,-45,-3.91142104054882E-05,-4.45577697482838E-06,6.76746701684617E-06,3.99446368605137E-05
152,10,110,-29,-4.52247176573767E-05,9.30055965811597E-07,7.36891966917416E-07,4.52402818410748E-05
153,10,135,-15,-5.03365314577601E-05,-7.05191416741192E-07,3.70294091845078E-06,5.04774748336112E-05
154,10,168,0,-5.69500623190567E-05,-2.0167192385477E-06,6.64966132349227E-06,5.73724215137266E-05
155,20,82,-60,-4.04825364412854E-05,4.19089271800347E-07,2.59094829789831E-06,4.05675289562985E-05
