"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
91,115,80,135,-1.27904427551962E-05,4.99091802261563E-07,3.64949071211222E-06,1.33102705065986E-05
92,105,80,135,-1.28393937942732E-05,8.98793104519504E-07,2.91031945122109E-06,1.31957501248436E-05
93,10,163,30,-5.03139978025563E-06,8.75711408561883E-08,-5.21063228897208E-06,7.24384851472929E-06
94,10,82,120,-1.13185338592883E-05,2.99261713993548E-07,-3.635533769254E-06,1.18918405675785E-05
95,10,88,105,-1.0028673653787E-05,7.87674826130753E-07,-3.44774030218616E-06,1.06339851456169E-05
96,10,96,90,-8.8407995025155E-06,1.58865939669139E-06,-3.03036830431545E-06,9.47980519748027E-06
97,10,107,75,-7.72366748843459E-06,1.83145663383318E-06,-2.86407769166245E-06,8.43873295568663E-06
98,10,123,60,-6.77184927344318E-06,1.66350741393263E-06,-3.05960637726098E-06,7.61487955795873E-06
99,10,141,45,-5.85392228140798E-06,9.07767019611708E-07,-3.98533959598933E-06,7.13970438701911E-06
100,20,163,30,-5.03055339239451E-06,1.87641112457626E-07,-4.51453528897211E-06,6.7618566604292E-06
101,20,82,120,-1.13158844550391E-05,1.82467138592922E-07,-2.82400681697276E-06,1.1664370954268E-05
102,20,88,105,-1.00310103956465E-05,1.28263127173255E-06,-2.39151299626778E-06,1.03916142609371E-05
103,20,96,90,-8.8421330271052E-06,1.82659967110581E-06,-2.11121634615023E-06,9.27237926789885E-06
104,20,107,75,-7.72527786309177E-06,2.16158336806279E-06,-1.87732239120728E-06,8.23873170333818E-06
105,20,123,60,-6.77323582897679E-06,1.83528577976925E-06,-2.24175607131693E-06,7.3668492431734E-06
106,20,141,45,-5.85601412742249E-06,1.14172356816041E-06,-3.09287554200276E-06,6.72029116072983E-06
107,105,163,30,-1.59087402091798E-05,-1.12288061312332E-06,4.20522055016003E-06,1.6493415528325E-05
108,105,82,120,-1.16220586225396E-05,-6.8892290750981E-08,2.79705593606167E-06,1.19541003292983E-05
109,105,88,105,-1.05340921222338E-05,-1.91086443543898E-06,2.06741712945476E-06,1.09037935287448E-05
110,105,96,90,-9.86813612540097E-06,-2.28508291557504E-06,1.87881578130351E-06,1.03020222898503E-05
111,105,107,75,-9.61732715217926E-06,-3.5707979665222E-06,9.4874159319444E-07,1.0302605994622E-05
112,105,123,60,-1.09972720598687E-05,-2.95913202440568E-06,1.61903427499521E-06,1.15029442787593E-05
113,105,141,45,-1.2880165411217E-05,-2.39338217338874E-06,2.31875753228192E-06,1.33042690795744E-05
114,115,163,30,-1.59121480437368E-05,1.04022627871775E-06,5.3566233243993E-06,1.68217698092749E-05
115,115,82,120,-1.16303831158821E-05,1.67905558882425E-07,3.6210940344191E-06,1.21822134977599E-05
116,115,88,105,-1.0530392432899E-05,2.35480181794485E-07,3.65527408192449E-06,1.11492441143274E-05
117,115,96,90,-9.8669289038862E-06,-9.06475455135176E-07,3.0572128930068E-06,1.03694037638755E-05
118,115,107,75,-9.61548320886351E-06,-3.08165788645074E-07,3.5087565948442E-06,1.02403054805553E-05
119,115,123,60,-1.09959169575827E-05,-4.49485532035529E-07,3.37586400511396E-06,1.15112416690202E-05
120,115,141,45,-1.28772629984104E-05,4.80639223501092E-07,4.51283625687624E-06,1.36535932074591E-05
121,10,163,240,-2.03512789150679E-05,-1.039614412886E-06,-5.47318320233132E-06,2.11000257339333E-05
122,10,82,150,-1.3536931778784E-05,-8.1909956292373E-07,-3.56095816004088E-06,1.40214075290249E-05
123,10,88,165,-1.43785703648733E-05,-2.17037417192713E-06,-3.03238377804029E-06,1.48542640733597E-05
124,10,96,180,-1.53113993093036E-05,-2.76406139382208E-06,-2.7281325647683E-06,1.57962556160854E-05
125,10,107,195,-1.62306914916572E-05,-3.46749179567971E-06,-2.22776654886881E-06,1.67457991581984E-05
126,10,123,210,-1.74724209670907E-05,-3.04449186893108E-06,-2.7005594687337E-06,1.79401072080237E-05
127,10,141,225,-1.87981773312914E-05,-2.19962829326542E-06,-3.73823803690539E-06,1.92920776285961E-05
128,20,163,240,-2.03442503517708E-05,-6.09131653126774E-07,-5.07126142894396E-06,2.09756348229812E-05
129,20,82,150,-1.35305406983786E-05,-1.14792250572717E-06,-2.86652997214951E-06,1.38784095540831E-05
130,20,88,165,-1.43775991328931E-05,-1.73106663239989E-06,-2.64520778685831E-06,1.47210418363522E-05
131,20,96,180,-1.5309190231272E-05,-2.806604664006E-06,-2.08396946682314E-06,1.57032246375051E-05
132,20,107,195,-1.62287921770339E-05,-2.82334633320597E-06,-2.08717516444624E-06,1.66042548826999E-05
133,20,123,210,-1.7470102394948E-05,-2.61930002351915E-06,-2.32641751386913E-06,1.78178963054569E-05
134,20,141,225,-1.87974626356784E-05,-1.64116274671662E-06,-3.5240244529949E-06,1.91952276633084E-05
135,105,163,240,-3.2265324410999E-05,4.8196725539107E-07,5.22215946680092E-06,3.26887503780578E-05
136,105,82,150,-1.38375185977321E-05,6.034296080556E-07,2.94985858672923E-06,1.41613104589992E-05
137,105,88,165,-1.55510418486736E-05,1.84577568276879E-06,2.46719355582977E-06,1.58533540455081E-05
138,105,96,180,-1.75461390842634E-05,2.59334011999035E-06,2.08189907052266E-06,1.78585193530178E-05
139,105,107,195,-2.01138582283898E-05,3.04626224163899E-06,1.76690314265003E-06,2.04198176581503E-05
140,105,123,210,-2.3632297215037E-05,2.67583555726496E-06,2.18592926569699E-06,2.38835477754876E-05
141,105,141,225,-2.75623286876719E-05,1.7522807983438E-06,3.32021537047663E-06,2.78168344854309E-05
142,115,163,240,-3.22762639811652E-05,2.56396623479783E-06,5.30753795721775E-06,3.2810076174894E-05
143,115,82,150,-1.38499512624056E-05,2.29957175272569E-06,3.40958408511235E-06,1.44476449240143E-05
144,115,88,165,-1.55509751227575E-05,3.29177834374151E-06,3.02697487372128E-06,1.61811992392124E-05
145,115,96,180,-1.75488261328984E-05,4.4963485964309E-06,2.39794397404559E-06,1.82737129408882E-05
146,115,107,195,-2.01158603717416E-05,4.94914558962589E-06,2.08303982051E-06,2.08202049811366E-05
147,115,123,210,-2.36350581447988E-05,4.72499869373305E-06,2.34603417439066E-06,2.42166360692646E-05
148,115,141,225,-2.75623286831336E-05,3.70181711849329E-06,3.59987245110823E-06,2.80418347131586E-05
149,115,168,275,-3.54762308126582E-05,8.38611979596956E-07,6.11904341848666E-06,3.60098446967305E-05
150,10,82,-60,8.94607546813096E-07,-1.94217496133731E-06,-3.54643558573657E-06,4.14120412525623E-06
151,10,92,-45,-4.89491107456441E-07,-1.30252682200446E-06,-3.97806598504333E-06,4.21440228830599E-06
152,10,110,-29,-1.27561045961288E-06,-1.81075215749665E-06,-3.41570629746239E-06,4.07100171101373E-06
153,10,135,-15,-2.23099085580723E-06,-1.27146001090195E-06,-4.39384851770061E-06,5.08918810366822E-06
154,10,168,0,-3.20712232384418E-06,-7.68224625137962E-07,-5.5232964522774E-06,6.43293139824359E-06
155,20,82,-60,8.95000529873076E-07,-1.47704954707284E-06,-2.93392897213991E-06,3.40450297790193E-06
156,20,92,-45,-4.88671168838656E-07,-2.24343454630129E-06,-2.42820408377996E-06,3.34185175423415E-06
157,20,110,-29,-1.27484220094364E-06,-1.52155814002918E-06,-3.2497086971407E-06,3.80801371151258E-06
158,20,135,-15,-2.23022597506563E-06,-1.34790081919148E-06,-3.57493088869794E-06,4.42389821053798E-06
159,20,168,0,-3.20633989722296E-06,-7.80976986291157E-07,-4.84449203522559E-06,5.86170996118064E-06
160,105,82,-60,9.70424826804585E-07,1.56840624669375E-06,2.87215247030265E-06,3.41333888030654E-06
161,105,92,-45,2.75865612296624E-07,2.69400304661933E-08,3.91021958521512E-06,3.92003122511661E-06
162,105,110,-29,-3.02072662691866E-06,5.88513535641434E-07,3.29600162405891E-06,4.50940841375092E-06
163,105,135,-15,-8.31730209076908E-06,6.8034916208386E-07,3.16050944880766E-06,8.92351999087033E-06
164,105,168,0,-1.50447126915171E-05,-1.98500266548142E-08,4.74386526863658E-06,1.57749178026648E-05
165,115,82,-60,9.67288625955931E-07,1.1863710654976E-06,3.58919415311588E-06,3.90197876207891E-06
166,115,92,-45,2.74793461824616E-07,3.51388632754498E-06,2.04794020782022E-06,4.07639150038068E-06
167,115,110,-29,-3.02232746465473E-06,3.19568644893284E-06,2.42346778146834E-06,5.02195890776839E-06
168,115,135,-15,-8.31852360106211E-06,2.37518819713064E-06,3.91714474849282E-06,9.49649287125837E-06
169,115,168,0,-1.50469602101677E-05,1.75221274303256E-06,5.3306110669985E-06,1.60591617281483E-05
170,10,82,335,-2.62985499977841E-05,6.23846834570579E-07,-3.61906909384489E-06,2.65537300198103E-05
171,10,92,320,-2.53752311379753E-05,1.44543500612226E-06,-3.09916040561556E-06,2.56046174133169E-05
172,10,110,306,-2.49438039593263E-05,2.56733704540131E-06,-1.70935554011333E-06,2.51337715400715E-05
173,10,135,290,-2.40947983329582E-05,1.73827160795985E-06,-3.08285736109333E-06,2.43533345642401E-05
174,10,168,275,-2.31062381763592E-05,4.60093274555022E-07,-6.01515016589609E-06,2.38807864192579E-05
175,20,82,335,-2.6299578276972E-05,9.17457335016948E-07,-2.80900921229291E-06,2.64650727991233E-05
176,20,92,320,-2.53799393607172E-05,1.93960882018932E-06,-2.15539207856885E-06,2.55450409931438E-05
177,20,110,306,-2.494784102956E-05,1.76520325883283E-06,-2.43226826678848E-06,2.51282041440056E-05
178,20,135,290,-2.40994971215103E-05,1.53530264310339E-06,-2.86957399573452E-06,2.43182518005016E-05
179,20,168,275,-2.31086086136065E-05,6.83468806149989E-07,-4.8639063434086E-06,2.36248281810319E-05
180,105,82,335,-2.61923436114676E-05,-8.36240836064487E-07,2.70015641551457E-06,2.63444302892534E-05
181,105,92,320,-2.43762660115229E-05,-4.42021732306804E-06,3.24693453026597E-07,2.47759175750589E-05
182,105,110,306,-2.81679567722123E-05,-1.48084070566212E-07,5.84441922585728E-06,2.87682629593923E-05
183,105,135,290,-3.15147780895784E-05,-1.16154896664456E-06,4.30115385238611E-06,3.18281378421544E-05
184,105,168,275,-3.54749761504663E-05,-7.53380385656301E-07,5.2582251806271E-06,3.5870467615182E-05
185,115,82,335,-2.61933503051763E-05,-1.21641719950991E-06,3.65867873549622E-06,2.64755963313863E-05
186,115,92,320,-2.43735123918709E-05,1.9131416415849E-06,5.75890386337343E-06,2.51175872839138E-05
187,115,110,306,-2.81661254814894E-05,-2.37832594332695E-06,2.68286069810708E-07,2.82676323088256E-05
188,115,135,290,-3.15117155186238E-05,-2.98489988367526E-07,3.55830764874993E-06,3.1713386203983E-05
189,10,70,5,-3.180791900133E-06,-7.55767067608883E-07,-3.42572096331686E-06,4.73541815375817E-06
190,10,70,20,-4.18182005475789E-06,-1.69544112428585E-07,-3.52312975221104E-06,5.47072275182622E-06
191,20,70,20,-4.20623895234969E-06,-2.73311446678533E-07,-2.80071353989502E-06,5.06074516288862E-06
192,20,70,5,-3.20191505441971E-06,-5.47049120948742E-07,-2.78070963446913E-06,4.2759640816639E-06
193,10,70,255,-2.15788422294642E-05,-1.7427368496536E-07,-3.62519261176682E-06,2.18819291826335E-05
194,10,70,270,-2.27883996218885E-05,1.94802753030221E-07,-3.59419807104586E-06,2.30709203373725E-05
195,20,70,270,-2.28040073943625E-05,6.37818779505613E-07,-2.9040510852327E-06,2.29970232583104E-05
196,20,70,255,-2.1577061512617E-05,-3.66181143333113E-08,-2.93958307081381E-06,2.17764109309999E-05
197,115,70,5,-3.23622102610202E-06,1.01733913081281E-06,3.55585199479941E-06,4.91448764835021E-06
198,115,70,20,-4.39290994381638E-06,4.2297373401632E-07,3.60284293642386E-06,5.69710819439897E-06
199,105,70,20,-4.4055826116233E-06,6.94751762356443E-08,2.91648509831744E-06,5.28392565018266E-06
200,105,70,5,-3.26662155890331E-06,2.98973767906616E-07,2.86665076686423E-06,4.35636182406277E-06
201,115,70,255,-2.03168886496918E-05,1.51483284292693E-06,3.47604748807297E-06,2.06676943340404E-05
202,115,70,270,-2.11444312151839E-05,1.20935976743324E-06,3.37286548000404E-06,2.14458794178959E-05
203,105,70,270,-2.13343180877952E-05,-8.13333801977439E-07,2.72861017479525E-06,2.15234744785933E-05
204,105,70,255,-2.04284882066382E-05,-9.45850568810857E-08,2.83929525038584E-06,2.06250739213367E-05
205,10,70,-75,2.17891653304013E-06,-1.80078067013293E-06,-3.4607521209035E-06,4.46847776342437E-06
206,20,70,-75,2.18618381514291E-06,-1.62910324961105E-06,-2.79683580616107E-06,3.9058504321224E-06
207,115,70,-75,2.24233329487918E-06,1.18288113801721E-06,3.59073987610407E-06,4.3955294618333E-06
208,105,70,-75,2.24720218213808E-06,1.15950424711712E-06,2.86678984936277E-06,3.82267599815864E-06
209,105,70,345,-2.74123628630351E-05,-5.18288139619153E-07,2.69686567308143E-06,2.75495797570312E-05
210,115,70,345,-2.74772157689653E-05,-1.46797680680342E-06,3.42708490086645E-06,2.77289966143266E-05
211,20,70,345,-2.71951411168453E-05,-2.68407198188174E-08,-3.0995841218393E-06,2.73712228904324E-05
212,10,70,345,-2.7207149290628E-05,7.86592425921644E-07,-3.59293106300562E-06,2.74546326471608E-05
